,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Tennessee,Governor,nan,Bill Haslam,REP,2014,2018,0,No,No,No
1,Tennessee,State Representative,1,Jon Lundberg,REP,2014,2016,5,Yes,Yes,Yes
2,Tennessee,State Representative,1,Jon Lundberg,REP,2012,2014,4,Yes,Yes,Yes
3,Tennessee,State Representative,1,Jon Lundberg,REP,2010,2012,3,Yes,Yes,Yes
4,Tennessee,State Representative,2,Bud Hulsey,REP,2014,2016,1,No,Yes,Yes
5,Tennessee,State Representative,2,Tony Shipley,REP,2012,2014,3,No,Yes,Yes
6,Tennessee,State Representative,2,Tony Shipley,REP,2010,2012,2,No,Yes,Yes
7,Tennessee,State Representative,3,Timothy Hill,REP,2014,2016,2,Yes,Yes,Yes
8,Tennessee,State Representative,3,Timothy Hill,REP,2012,2014,1,No,Yes,Yes
9,Tennessee,State Representative,3,Scotty Campbell,REP,2010,2012,1,No,Yes,Yes
10,Tennessee,State Representative,4,John Holsclaw Jr.,REP,2014,2016,1,No,Yes,No
11,Tennessee,State Representative,4,Kent Williams,IND,2012,2014,4,No,Yes,No
12,Tennessee,State Representative,4,Kent Williams,IND,2010,2012,3,No,Yes,No
13,Tennessee,State Representative,5,David Hawk,REP,2014,2016,7,No,Yes,Yes
14,Tennessee,State Representative,5,David Hawk,REP,2012,2014,6,No,Yes,Yes
15,Tennessee,State Representative,5,David Hawk,REP,2010,2012,5,No,Yes,Yes
16,Tennessee,State Representative,6,Micah Van Huss,REP,2014,2016,2,Yes,Yes,No
17,Tennessee,State Representative,6,Micah Van Huss,REP,2012,2014,1,No,Yes,No
18,Tennessee,State Representative,6,Dale Ford,REP,2010,2012,3,Yes,Yes,No
19,Tennessee,State Representative,7,Matthew Hill,REP,2014,2016,6,Yes,Yes,Yes
20,Tennessee,State Representative,7,Matthew Hill,REP,2012,2014,5,No,Yes,Yes
21,Tennessee,State Representative,7,Matthew Hill,REP,2010,2012,4,No,Yes,Yes
22,Tennessee,State Representative,8,Art Swann,REP,2014,2016,3,Yes,Yes,No
23,Tennessee,State Representative,8,Art Swann,REP,2012,2014,2,Yes,Yes,No
24,Tennessee,State Representative,8,Art Swann,REP,2010,2012,1,No,Yes,No
