,State,Position,District,Candidate,Party,Year Elected,Next Election,Number of Terms in Position,Unopposed in Last Election,DEM Unopposed in Primary,REP Unopposed in Primary
0,Tennessee,Governor,0,Bill Haslam,REP,2010,2014,0,No,No,No
1,Tennessee,State Representative,1,Jon Lundberg,REP,2010,2012,3,Yes,Yes,Yes
2,Tennessee,State Representative,1,Jon Lundberg,REP,2008,2010,2,No,Yes,Yes
3,Tennessee,State Representative,1,Jon Lundberg,REP,2006,2008,1,No,Yes,Yes
4,Tennessee,State Representative,2,Tony Shipley,REP,2010,2012,2,No,Yes,Yes
5,Tennessee,State Representative,2,Tony Shipley,REP,2008,2010,1,No,Yes,Yes
6,Tennessee,State Representative,2,Nathan Vaughn,DEM,2006,2008,3,Yes,Yes,Yes
7,Tennessee,State Representative,3,Scotty Campbell,REP,2010,2012,1,No,Yes,Yes
8,Tennessee,State Representative,3,Jason Mumpower,REP,2008,2010,5,Yes,Yes,Yes
9,Tennessee,State Representative,3,Jason Mumpower,REP,2006,2008,4,Yes,Yes,Yes
10,Tennessee,State Representative,4,Kent Williams,IND,2010,2012,3,No,Yes,No
11,Tennessee,State Representative,4,Kent Williams,REP,2008,2010,2,No,Yes,No
12,Tennessee,State Representative,4,Kent Williams,REP,2006,2008,1,Yes,Yes,No
13,Tennessee,State Representative,5,David Hawk,REP,2010,2012,5,No,Yes,Yes
14,Tennessee,State Representative,5,David Hawk,REP,2008,2010,4,No,Yes,Yes
15,Tennessee,State Representative,5,David Hawk,REP,2006,2008,3,Yes,Yes,Yes
16,Tennessee,State Representative,6,Dale Ford,REP,2010,2012,3,Yes,Yes,No
17,Tennessee,State Representative,6,Dale Ford,REP,2008,2010,2,Yes,Yes,No
18,Tennessee,State Representative,6,Dale Ford,REP,2006,2008,1,Yes,Yes,No
19,Tennessee,State Representative,7,Matthew Hill,REP,2010,2012,4,No,Yes,Yes
20,Tennessee,State Representative,7,Matthew Hill,REP,2008,2010,3,No,Yes,Yes
21,Tennessee,State Representative,7,Matthew Hill,REP,2006,2008,2,No,Yes,Yes
22,Tennessee,State Representative,8,Art Swann,REP,2010,2012,1,No,Yes,No
23,Tennessee,State Representative,8,Joe McCord,REP,2008,2010,5,Yes,Yes,No
24,Tennessee,State Representative,8,Joe McCord,REP,2006,2008,4,Yes,Yes,No
25,Tennessee,State Representative,9,Mike Harrison,REP,2010,2012,5,Yes,Yes,No
26,Tennessee,State Representative,9,Mike Harrison,REP,2008,2010,4,No,Yes,No
27,Tennessee,State Representative,9,Mike Harrison,REP,2006,2008,3,No,Yes,No
28,Tennessee,State Representative,10,Don Miller,REP,2010,2012,1,No,Yes,No
29,Tennessee,State Representative,10,John Litz,DEM,2008,2010,4,Yes,Yes,No
30,Tennessee,State Representative,10,John Litz,DEM,2006,2008,3,Yes,Yes,No
31,Tennessee,State Representative,11,Jeremy Faison,REP,2010,2012,1,No,Yes,No
32,Tennessee,State Representative,11,Eddie Yokley,DEM,2008,2010,4,No,Yes,No
33,Tennessee,State Representative,11,Eddie Yokley,DEM,2006,2008,3,No,Yes,No
34,Tennessee,State Representative,12,Richard Montgomery,REP,2010,2012,6,No,Yes,Yes
35,Tennessee,State Representative,12,Richard Montgomery,REP,2008,2010,5,Yes,Yes,Yes
36,Tennessee,State Representative,12,Richard Montgomery,REP,2006,2008,4,Yes,Yes,Yes
37,Tennessee,State Representative,13,Harry Tindell,DEM,2010,2012,6,Yes,Yes,Yes
38,Tennessee,State Representative,13,Harry Tindell,DEM,2008,2010,5,Yes,Yes,Yes
39,Tennessee,State Representative,13,Harry Tindell,DEM,2006,2008,4,No,Yes,Yes
40,Tennessee,State Representative,14,Ryan Haynes,REP,2010,2012,2,Yes,No,Yes
41,Tennessee,State Representative,14,Ryan Haynes,REP,2008,2010,1,Yes,No,Yes
42,Tennessee,State Representative,14,Parkey Strader,REP,2006,2008,2,Yes,No,Yes
43,Tennessee,State Representative,15,Joe Armstrong,DEM,2010,2012,6,Yes,Yes,Yes
44,Tennessee,State Representative,15,Joe Armstrong,DEM,2008,2010,5,No,Yes,Yes
45,Tennessee,State Representative,15,Joe Armstrong,DEM,2006,2008,4,No,Yes,Yes
46,Tennessee,State Representative,16,Bill Dunn,REP,2010,2012,6,Yes,Yes,Yes
47,Tennessee,State Representative,16,Bill Dunn,REP,2008,2010,5,No,Yes,Yes
48,Tennessee,State Representative,16,Bill Dunn,REP,2006,2008,4,Yes,Yes,Yes
49,Tennessee,State Representative,17,Frank Niceley,REP,2010,2012,4,No,Yes,Yes
50,Tennessee,State Representative,17,Frank Niceley,REP,2008,2010,3,No,Yes,Yes
51,Tennessee,State Representative,17,Frank Niceley,REP,2006,2008,2,Yes,Yes,Yes
52,Tennessee,State Representative,18,Steve Hall,REP,2010,2012,1,No,No,Yes
53,Tennessee,State Representative,18,Stacey Campfield,REP,2008,2010,3,Yes,No,Yes
54,Tennessee,State Representative,18,Stacey Campfield,REP,2006,2008,2,No,No,Yes
55,Tennessee,State Representative,19,Harry Brooks,REP,2010,2012,5,Yes,Yes,No
56,Tennessee,State Representative,19,Harry Brooks,REP,2008,2010,4,Yes,Yes,No
57,Tennessee,State Representative,19,Harry Brooks,REP,2006,2008,3,Yes,Yes,No
58,Tennessee,State Representative,20,Bob Ramsey,REP,2010,2012,2,Yes,Yes,Yes
59,Tennessee,State Representative,20,Bob Ramsey,REP,2008,2010,1,Yes,Yes,Yes
60,Tennessee,State Representative,20,Doug Douglas Overbey,REP,2006,2008,4,Yes,Yes,Yes
61,Tennessee,State Representative,21,Jimmy Lloyd Matlock,REP,2010,2012,3,Yes,Yes,No
62,Tennessee,State Representative,21,Jimmy Lloyd Matlock,REP,2008,2010,2,Yes,Yes,No
63,Tennessee,State Representative,21,Jimmy Lloyd Matlock,REP,2006,2008,1,No,Yes,No
64,Tennessee,State Representative,22,Eric Watson,REP,2010,2012,3,Yes,Yes,Yes
65,Tennessee,State Representative,22,Eric Watson,REP,2008,2010,2,Yes,Yes,Yes
66,Tennessee,State Representative,22,Eric Watson,REP,2006,2008,1,No,Yes,Yes
67,Tennessee,State Representative,23,John Forgety,REP,2010,2012,1,Yes,Yes,No
